127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/angular-resource.min.js.map HTTP/1.1" 404 1025
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/agent_bg_1.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/agent_bg_2.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/agent_bg_3.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/agent_bg_4.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /views/header.html HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/loading.gif HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /index.htm HTTP/1.1" 200 4482
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /css/dialog.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/jquery-2.1.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/toTop.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/angular.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/angular-route.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/angular-resource.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/store.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/vendor/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/public/global_config.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/public/global.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:09:01:20 +0800] "GET /js/public/ajaxAction.js HTTP/1.1" 304 -
